 5.31439E-12 -2.06638E-12  4.46075E-13 -1.10939E-13  5.82531E-15 -7.14574E-14 -4.19061E-14  1.40035E-14  9.86747E-14
-2.06638E-12  6.97810E-12 -2.24601E-12  3.79637E-13 -7.78428E-14  1.68784E-14  7.66233E-14 -9.58755E-14  1.81173E-13
 4.46075E-13 -2.24601E-12  1.05470E-11 -2.85057E-12  2.37343E-13 -2.07495E-13  4.98626E-14  8.36566E-14  2.49338E-13
-1.10939E-13  3.79637E-13 -2.85057E-12  1.69794E-11 -3.49912E-12  7.28998E-14  1.56332E-13  1.87727E-14 -3.97916E-13
 5.82531E-15 -7.78428E-14  2.37343E-13 -3.49912E-12  2.80372E-11 -4.85848E-12 -4.48274E-14 -4.97010E-13 -6.64478E-14
-7.14574E-14  1.68784E-14 -2.07495E-13  7.28998E-14 -4.85848E-12  4.92350E-11 -7.36311E-12  2.13703E-13 -3.91673E-13
-4.19061E-14  7.66233E-14  4.98626E-14  1.56332E-13 -4.48274E-14 -7.36311E-12  8.62854E-11 -1.05603E-11 -5.67894E-13
 1.40035E-14 -9.58755E-14  8.36566E-14  1.87727E-14 -4.97010E-13  2.13703E-13 -1.05603E-11  1.55699E-10 -1.69790E-11
 9.86747E-14  1.81173E-13  2.49338E-13 -3.97916E-13 -6.64478E-14 -3.91673E-13 -5.67894E-13 -1.69790E-11  2.89816E-10
