1.003344481605351196e-02 0.000000000000000000e+00
3.010033444816053588e-02 4.724365000467132397e-02
5.016722408026755980e-02 0.000000000000000000e+00
7.023411371237459067e-02 8.801148433081804057e-02
9.030100334448160071e-02 1.482897868007311548e-01
1.103678929765886385e-01 2.547800881932847927e-01
1.304347826086956763e-01 1.812621941680725990e-01
1.505016722408026864e-01 1.637197176971489088e-01
1.705685618729096964e-01 3.223597103859218160e-01
1.906354515050167064e-01 2.977774802528572740e-01
2.107023411371237720e-01 7.327637899705310431e-01
2.307692307692307820e-01 3.808497775923556650e-01
2.508361204013377921e-01 3.702838556013188231e-01
2.709030100334448576e-01 5.536085228233648126e-01
2.909698996655518677e-01 8.520512504502234519e-01
3.110367892976588777e-01 1.943302427762450879e+00
3.311036789297658878e-01 2.435827670074383278e+00
3.511705685618728978e-01 3.823460703649051773e+00
3.712374581939799079e-01 4.574487080682748008e+00
3.913043478260869734e-01 2.301413477902981786e+00
4.113712374581939835e-01 2.269361121499493095e+00
4.314381270903010490e-01 3.334787120791617987e+00
4.515050167224080591e-01 2.082577423665024963e+00
4.715719063545150691e-01 2.684038533677881588e+00
4.916387959866220791e-01 3.292427507870939518e+00
5.117056856187290892e-01 2.729503511983900843e+00
5.317725752508360992e-01 2.723775715134998165e+00
5.518394648829432203e-01 2.459581970953403474e+00
5.719063545150502303e-01 1.715769251206499479e+00
5.919732441471572404e-01 1.220146068156707786e+00
6.120401337792642504e-01 9.506042386151939416e-01
6.321070234113712605e-01 7.669767695583902256e-01
6.521739130434782705e-01 5.711953097861582895e-01
6.722408026755852806e-01 3.188556041311117473e-01
6.923076923076922906e-01 1.177956932436263343e-01
7.123745819397993007e-01 1.822252071817783980e-01
7.324414715719063107e-01 1.063453718361288963e-01
7.525083612040134318e-01 4.876543254693219837e-02
7.725752508361204418e-01 2.091686688103700301e-02
7.926421404682274519e-01 1.258725708877007216e-02
8.127090301003344619e-01 0.000000000000000000e+00
8.327759197324414719e-01 6.860408497132081292e-03
8.528428093645484820e-01 3.351078382953188300e-02
8.729096989966556031e-01 0.000000000000000000e+00
8.929765886287626131e-01 0.000000000000000000e+00
9.130434782608696231e-01 0.000000000000000000e+00
9.331103678929766332e-01 3.613081674502529456e-02
9.531772575250836432e-01 0.000000000000000000e+00
9.732441471571906533e-01 2.545131847756210153e-02
9.933110367892976633e-01 2.333127778214515863e-02
1.013377926421404673e+00 1.302822072568962826e-02
1.033444816053511683e+00 0.000000000000000000e+00
1.053511705685618693e+00 3.400352144577078323e-02
1.073578595317725703e+00 6.166363078549719212e-02
1.093645484949832714e+00 1.938437093078711898e-02
1.113712374581939724e+00 2.406725643587044605e-02
1.133779264214046956e+00 1.642001075519240738e-02
1.153846153846153966e+00 8.658613185967948406e-03
1.173913043478260976e+00 1.057050062534839810e-02
1.193979933110367986e+00 0.000000000000000000e+00
1.214046822742474996e+00 0.000000000000000000e+00
1.234113712374582006e+00 0.000000000000000000e+00
1.254180602006689016e+00 1.995775553672479719e-02
1.274247491638796026e+00 1.897265303740225395e-02
1.294314381270903036e+00 6.933427631793485403e-03
1.314381270903010046e+00 1.288968702283137778e-02
1.334448160535117056e+00 0.000000000000000000e+00
1.354515050167224066e+00 0.000000000000000000e+00
1.374581939799331076e+00 0.000000000000000000e+00
1.394648829431438086e+00 0.000000000000000000e+00
1.414715719063545096e+00 0.000000000000000000e+00
1.434782608695652106e+00 1.946445595535889125e-02
1.454849498327759338e+00 0.000000000000000000e+00
1.474916387959866348e+00 0.000000000000000000e+00
1.494983277591973359e+00 0.000000000000000000e+00
1.515050167224080369e+00 8.175930537174296020e-03
1.535117056856187379e+00 8.484871386753672223e-03
1.555183946488294389e+00 2.105904603954182261e-02
1.575250836120401399e+00 0.000000000000000000e+00
1.595317725752508409e+00 1.515902013224902471e-02
1.615384615384615419e+00 8.909679771364326789e-03
1.635451505016722429e+00 0.000000000000000000e+00
1.655518394648829439e+00 1.604788521341419388e-02
1.675585284280936449e+00 0.000000000000000000e+00
1.695652173913043459e+00 0.000000000000000000e+00
1.715719063545150469e+00 0.000000000000000000e+00
1.735785953177257479e+00 0.000000000000000000e+00
1.755852842809364489e+00 0.000000000000000000e+00
1.775919732441471721e+00 0.000000000000000000e+00
1.795986622073578731e+00 6.314327378801358991e-03
1.816053511705685741e+00 0.000000000000000000e+00
1.836120401337792751e+00 9.941529580686286546e-03
1.856187290969899761e+00 6.728203531286239270e-03
1.876254180602006771e+00 0.000000000000000000e+00
1.896321070234113781e+00 0.000000000000000000e+00
1.916387959866220791e+00 0.000000000000000000e+00
1.936454849498327802e+00 0.000000000000000000e+00
1.956521739130434812e+00 0.000000000000000000e+00
1.976588628762541822e+00 0.000000000000000000e+00
1.996655518394648832e+00 0.000000000000000000e+00
2.016722408026756064e+00 0.000000000000000000e+00
2.036789297658862630e+00 0.000000000000000000e+00
2.056856187290970084e+00 0.000000000000000000e+00
2.076923076923076650e+00 0.000000000000000000e+00
2.096989966555184104e+00 0.000000000000000000e+00
2.117056856187290670e+00 0.000000000000000000e+00
2.137123745819398124e+00 0.000000000000000000e+00
2.157190635451504690e+00 0.000000000000000000e+00
2.177257525083612144e+00 1.084268909869092086e-02
2.197324414715718710e+00 0.000000000000000000e+00
2.217391304347826164e+00 0.000000000000000000e+00
2.237458193979933174e+00 0.000000000000000000e+00
2.257525083612040184e+00 0.000000000000000000e+00
2.277591973244147638e+00 0.000000000000000000e+00
2.297658862876254204e+00 0.000000000000000000e+00
2.317725752508361658e+00 7.564548507683208772e-03
2.337792642140468224e+00 0.000000000000000000e+00
2.357859531772575679e+00 1.438796028959208294e-02
2.377926421404682245e+00 1.693292237500280961e-02
2.397993311036789699e+00 2.269605145335933105e-02
2.418060200668896265e+00 8.012108978702525697e-03
2.438127090301003719e+00 0.000000000000000000e+00
2.458193979933110285e+00 3.159701935393718908e-02
2.478260869565217739e+00 1.877734038848486581e-02
2.498327759197324305e+00 6.596455727768436861e-03
2.518394648829431759e+00 8.183103822849691761e-03
2.538461538461538325e+00 0.000000000000000000e+00
2.558528428093645779e+00 8.003675822720976440e-03
2.578595317725752345e+00 0.000000000000000000e+00
2.598662207357859799e+00 0.000000000000000000e+00
2.618729096989966365e+00 0.000000000000000000e+00
2.638795986622073819e+00 2.278520604369990016e-02
2.658862876254180385e+00 3.939275687256722086e-02
2.678929765886287839e+00 9.168449484409892797e-03
2.698996655518394405e+00 0.000000000000000000e+00
2.719063545150501859e+00 8.830661027975325247e-03
2.739130434782608425e+00 1.336741106400562984e-02
2.759197324414715879e+00 3.531506171269983840e-02
2.779264214046822445e+00 0.000000000000000000e+00
2.799331103678929900e+00 3.282494982768915243e-02
2.819397993311036466e+00 7.837067109055498304e-02
2.839464882943143920e+00 3.381830795239230275e-02
2.859531772575250486e+00 0.000000000000000000e+00
2.879598662207357940e+00 2.031056011923099841e-02
2.899665551839464950e+00 2.862299133171177304e-02
2.919732441471571960e+00 2.493098125398817907e-02
2.939799331103679414e+00 3.344955411716193927e-02
2.959866220735785980e+00 4.916531137682158409e-02
2.979933110367893434e+00 6.708341442213199002e-02
3.000000000000000000e+00 1.739517674047126594e-02
3.020066889632107454e+00 2.852781297713532366e-02
3.040133779264214020e+00 6.000691084159955058e-02
3.060200668896321474e+00 8.449739711288743738e-02
3.080267558528428040e+00 7.118990473513946149e-02
3.100334448160535494e+00 4.479506349155760320e-02
3.120401337792642060e+00 1.235814985505236802e-01
3.140468227424749514e+00 5.597190049033054504e-02
3.160535117056856080e+00 5.083097674436583974e-02
3.180602006688963534e+00 6.310706473829308383e-02
3.200668896321070100e+00 4.206387279696379572e-02
3.220735785953177555e+00 2.010420745060086112e-02
3.240802675585284121e+00 1.629892490590702236e-02
3.260869565217391575e+00 3.674033249142948793e-02
3.280936454849498141e+00 9.086641189926662407e-03
3.301003344481605595e+00 4.023153699462985594e-02
3.321070234113712161e+00 5.873873872220610609e-02
3.341137123745819615e+00 4.073461950407580162e-02
3.361204013377926181e+00 2.115832862277062035e-02
3.381270903010033635e+00 8.629167234992522750e-02
3.401337792642140201e+00 4.548164353564154716e-02
3.421404682274247655e+00 6.055675982472619179e-02
3.441471571906354221e+00 4.535503071832479999e-02
