###  auto and cross power spectra of psf model error and psf leakage: C_l^pp, C_l^pq, C_l^qq
 1.04445E-04    1.08532E-06    1.09621E-07	  
 1.37021E-04    3.30918E-06    1.78524E-07	  
 1.00929E-05   -4.94570E-08    9.28196E-09	  
 6.11787E-05    9.02255E-07    7.00280E-08	  
 2.75456E-05    1.32019E-06    2.67272E-07	  
 3.79258E-05    2.17725E-08    3.06847E-07	  
 3.18829E-05    1.43785E-06    6.64489E-07	  
 4.96585E-05    1.53409E-06    7.46220E-07	  
 5.51021E-05   -6.94116E-07    1.28885E-06	  
