1.003344481605351196e-02 0.000000000000000000e+00
3.010033444816053588e-02 3.242212485850257814e-02
5.016722408026755980e-02 6.171346755428590639e-03
7.023411371237459067e-02 6.040006082666722620e-02
9.030100334448160071e-02 1.017675387574551032e-01
1.103678929765886385e-01 2.067616631989948051e-01
1.304347826086956763e-01 1.313408593467445817e-01
1.505016722408026864e-01 1.407343291696190601e-01
1.705685618729096964e-01 2.420330971094385719e-01
1.906354515050167064e-01 2.111827096242352153e-01
2.107023411371237720e-01 5.561947871907139129e-01
2.307692307692307820e-01 2.801959273850091470e-01
2.508361204013377921e-01 2.898065253630741633e-01
2.709030100334448576e-01 4.013277058523597174e-01
2.909698996655518677e-01 5.847412726410616823e-01
3.110367892976588777e-01 1.333639419149779792e+00
3.311036789297658878e-01 1.687338674781805326e+00
3.511705685618728978e-01 2.649303664701541550e+00
3.712374581939799079e-01 3.185154829213780125e+00
3.913043478260869734e-01 1.596816138319543166e+00
4.113712374581939835e-01 1.572379806087763621e+00
4.314381270903010490e-01 2.353692248974202261e+00
4.515050167224080591e-01 1.470345233272746688e+00
4.715719063545150691e-01 1.945138727956604141e+00
4.916387959866220791e-01 2.381798079209164865e+00
5.117056856187290892e-01 1.964262474564727912e+00
5.317725752508360992e-01 2.036042582945140733e+00
5.518394648829432203e-01 2.019275876698475081e+00
5.719063545150502303e-01 1.742654627533336553e+00
5.919732441471572404e-01 1.858176258653454038e+00
6.120401337792642504e-01 2.399458499865966932e+00
6.321070234113712605e-01 1.665653820067262814e+00
6.521739130434782705e-01 2.828214340515819103e+00
6.722408026755852806e-01 2.722013418718059796e+00
6.923076923076922906e-01 1.935443208524915137e+00
7.123745819397993007e-01 9.801375102091824942e-01
7.324414715719063107e-01 7.655529225471318089e-01
7.525083612040134318e-01 5.293930225372313059e-01
7.725752508361204418e-01 1.505883086979316887e-01
7.926421404682274519e-01 8.206418725255883173e-02
8.127090301003344619e-01 7.720292716061107063e-02
8.327759197324414719e-01 1.478416663501704587e-01
8.528428093645484820e-01 4.707573003320281863e-02
8.729096989966556031e-01 4.410774745162847343e-02
8.929765886287626131e-01 3.494522013141883321e-02
9.130434782608696231e-01 5.088873057846869663e-02
9.331103678929766332e-01 2.479566781209870813e-02
9.531772575250836432e-01 7.320805937123008207e-03
9.732441471571906533e-01 2.539028420885912699e-02
9.933110367892976633e-01 3.043760364160598766e-02
1.013377926421404673e+00 8.940939131728265626e-03
1.033444816053511683e+00 1.490603133834388257e-02
1.053511705685618693e+00 3.379406734576080595e-02
1.073578595317725703e+00 4.231819379659088748e-02
1.093645484949832714e+00 1.330300462727509667e-02
1.113712374581939724e+00 1.651675078213127312e-02
1.133779264214046956e+00 1.126863904101744682e-02
1.153846153846153966e+00 2.971672029606211435e-02
1.173913043478260976e+00 2.443089958937135625e-02
1.193979933110367986e+00 6.061622110997011946e-03
1.214046822742474996e+00 0.000000000000000000e+00
